ENSG00000000003	TSPAN6
ENSG00000142546	NOSIP
ENSG00000142552	RCN3
ENSG00000142556	ZNF614
ENSG00000142583	SLC2A5
ENSG00000142599	RERE
ENSG00000142611	PRDM16
ENSG00000142619	PADI3
ENSG00000142623	PADI1
ENSG00000142627	EPHA2
ENSG00000142632	ARHGEF19
ENSG00000142634	EFHD2
ENSG00000142655	PEX14
ENSG00000142657	PGD
ENSG00000142661	MYOM3
ENSG00000142669	SH3BGRL3
ENSG00000142675	CNKSR1
ENSG00000142676	RPL11
ENSG00000142677	IL22RA1
ENSG00000142684	ZNF593
ENSG00000142686	C1orf216
ENSG00000142687	KIAA0319L
ENSG00000142694	EVA1B
ENSG00000142731	PLK4
ENSG00000142733	MAP3K6
ENSG00000142751	GPN2
ENSG00000142765	SYTL1
ENSG00000142784	WDTC1
ENSG00000142794	NBPF3
ENSG00000142798	HSPG2
ENSG00000142856	ITGB3BP
ENSG00000142864	SERBP1
ENSG00000142867	BCL10
ENSG00000142871	CYR61
ENSG00000142875	PRKACB
ENSG00000142892	PIGK
ENSG00000142910	TINAGL1
ENSG00000142920	AZIN2
ENSG00000142937	RPS8
ENSG00000142945	KIF2C
ENSG00000142949	PTPRF
ENSG00000142961	MOB3C
ENSG00000143013	LMO4
ENSG00000143033	MTF2
ENSG00000143036	SLC44A3
ENSG00000143061	IGSF3
ENSG00000143067	ZNF697
ENSG00000143079	CTTNBP2NL
ENSG00000143093	STRIP1
ENSG00000143106	PSMA5
ENSG00000143110	C1orf162
ENSG00000143119	CD53
ENSG00000143126	CELSR2
ENSG00000143127	ITGA10
ENSG00000143147	GPR161
ENSG00000143149	ALDH9A1
ENSG00000143153	ATP1B1
ENSG00000143155	TIPRL
ENSG00000143156	NME7
ENSG00000143157	POGK
ENSG00000143158	MPC2
ENSG00000143162	CREG1
ENSG00000143164	DCAF6
ENSG00000143178	TBX19
ENSG00000143179	UCK2
ENSG00000143183	TMCO1
ENSG00000143190	POU2F1
ENSG00000143194	MAEL
ENSG00000143195	ILDR2
ENSG00000143198	MGST3
ENSG00000143207	COP1
ENSG00000143222	UFC1
ENSG00000143224	PPOX
ENSG00000143226	FCGR2A
ENSG00000143228	NUF2
ENSG00000143248	RGS5
ENSG00000143252	SDHC
ENSG00000143256	PFDN2
ENSG00000143257	NR1I3
ENSG00000143258	USP21
ENSG00000143294	PRCC
ENSG00000143297	FCRL5
ENSG00000143303	RRNAD1
ENSG00000143314	MRPL24
ENSG00000143315	PIGM
ENSG00000143318	CASQ1
ENSG00000143319	ISG20L2
ENSG00000143320	CRABP2
ENSG00000143321	HDGF
ENSG00000143322	ABL2
ENSG00000143324	XPR1
ENSG00000143333	RGS16
ENSG00000143337	TOR1AIP1
ENSG00000143340	FAM163A
ENSG00000143341	HMCN1
ENSG00000143344	RGL1
ENSG00000143353	LYPLAL1
ENSG00000143355	LHX9
ENSG00000143363	PRUNE1
ENSG00000143365	RORC
ENSG00000143367	TUFT1
ENSG00000143368	SF3B4
ENSG00000143369	ECM1
ENSG00000143373	ZNF687
ENSG00000143374	TARS2
ENSG00000143375	CGN
ENSG00000143376	SNX27
ENSG00000143379	SETDB1
ENSG00000143382	ADAMTSL4
ENSG00000143384	MCL1
ENSG00000143387	CTSK
ENSG00000143390	RFX5
ENSG00000143393	PI4KB
ENSG00000143398	PIP5K1A
ENSG00000143401	ANP32E
ENSG00000143409	MINDY1
ENSG00000143416	SELENBP1
ENSG00000143418	CERS2
ENSG00000143420	ENSA
ENSG00000143429	AC116050.1
ENSG00000143436	MRPL9
ENSG00000143437	ARNT
ENSG00000143442	POGZ
ENSG00000143443	C1orf56
ENSG00000143450	OAZ3
ENSG00000143452	HORMAD1
ENSG00000143457	GOLPH3L
ENSG00000143458	GABPB2
ENSG00000143476	DTL
ENSG00000143479	DYRK3
ENSG00000143486	EIF2D
ENSG00000143493	INTS7
ENSG00000143494	VASH2
ENSG00000143498	TAF1A
ENSG00000143499	SMYD2
ENSG00000143507	DUSP10
ENSG00000143512	HHIPL2
ENSG00000143514	TP53BP2
ENSG00000143515	ATP8B2
ENSG00000143537	ADAM15
ENSG00000143543	JTB
ENSG00000143545	RAB13
ENSG00000143549	TPM3
ENSG00000143553	SNAPIN
ENSG00000143554	SLC27A3
ENSG00000143569	UBAP2L
ENSG00000143570	SLC39A1
ENSG00000143575	HAX1
ENSG00000143578	CREB3L4
ENSG00000143590	EFNA3
ENSG00000143603	KCNN3
ENSG00000143612	C1orf43
ENSG00000143614	GATAD2B
ENSG00000143621	ILF2
ENSG00000143622	RIT1
ENSG00000143624	INTS3
ENSG00000143630	HCN3
ENSG00000143633	C1orf131
ENSG00000143641	GALNT2
ENSG00000143643	TTC13
ENSG00000143653	SCCPDH
ENSG00000143669	LYST
ENSG00000143674	MAP3K21
ENSG00000143702	CEP170
ENSG00000143727	ACP1
ENSG00000143740	SNAP47
ENSG00000143742	SRP9
ENSG00000143748	NVL
ENSG00000143751	SDE2
ENSG00000143753	DEGS1
ENSG00000143756	FBXO28
ENSG00000143761	ARF1
ENSG00000143771	CNIH4
ENSG00000143772	ITPKB
ENSG00000143774	GUK1
ENSG00000143776	CDC42BPA
ENSG00000143786	CNIH3
ENSG00000143793	C1orf35
ENSG00000143797	MBOAT2
ENSG00000143799	PARP1
ENSG00000143801	PSEN2
ENSG00000143811	PYCR2
ENSG00000143815	LBR
ENSG00000143819	EPHX1
ENSG00000143842	SOX13
ENSG00000143845	ETNK2
ENSG00000143847	PPFIA4
ENSG00000143850	PLEKHA6
ENSG00000143851	PTPN7
ENSG00000143862	ARL8A
ENSG00000143870	PDIA6
ENSG00000143878	RHOB
ENSG00000143882	ATP6V1C2
ENSG00000143889	HNRNPLL
ENSG00000143891	GALM
ENSG00000143919	CAMKMT
ENSG00000143924	EML4
ENSG00000143933	CALM2
ENSG00000143942	CHAC2
ENSG00000143947	RPS27A
ENSG00000143951	WDPCP
ENSG00000143952	VPS54
ENSG00000143970	ASXL2
ENSG00000143971	ETAA1
ENSG00000143977	SNRPG
ENSG00000143994	ABHD1
ENSG00000143995	MEIS1
ENSG00000144021	CIAO1
ENSG00000144026	ZNF514
ENSG00000144028	SNRNP200
ENSG00000144029	MRPS5
ENSG00000144034	TPRKB
ENSG00000144036	EXOC6B
ENSG00000144040	SFXN5
ENSG00000144043	TEX261
ENSG00000144048	DUSP11
ENSG00000144061	NPHP1
ENSG00000144063	MALL
ENSG00000144115	THNSL2
ENSG00000144118	RALB
ENSG00000144120	TMEM177
ENSG00000144130	NT5DC4
ENSG00000144134	RABL2A
ENSG00000144136	SLC20A1
ENSG00000144152	FBLN7
ENSG00000144158	AL078621.1
ENSG00000144161	ZC3H8
ENSG00000144182	LIPT1
ENSG00000144199	FAHD2B
ENSG00000144218	AFF3
ENSG00000144224	UBXN4
ENSG00000144228	SPOPL
ENSG00000144229	THSD7B
ENSG00000144231	POLR2D
ENSG00000144233	AMMECR1L
ENSG00000144278	GALNT13
ENSG00000144283	PKP4
ENSG00000144285	SCN1A
ENSG00000144306	SCRN3
ENSG00000144320	LNPK
ENSG00000144331	ZNF385B
ENSG00000144354	CDCA7
ENSG00000144355	DLX1
ENSG00000144357	UBR3
ENSG00000144362	PHOSPHO2
ENSG00000144366	GULP1
ENSG00000144369	FAM171B
ENSG00000144381	HSPD1
ENSG00000144395	CCDC150
ENSG00000144401	METTL21A
ENSG00000144426	NBEAL1
ENSG00000144445	KANSL1L
ENSG00000144451	SPAG16
ENSG00000144455	SUMF1
ENSG00000144460	NYAP2
ENSG00000144468	RHBDD1
ENSG00000144476	ACKR3
ENSG00000144485	HES6
ENSG00000144488	ESPNL
ENSG00000144504	ANKMY1
ENSG00000144524	COPS7B
ENSG00000144535	DIS3L2
ENSG00000144550	CPNE9
ENSG00000144554	FANCD2
ENSG00000144559	TAMM41
ENSG00000144560	VGLL4
ENSG00000144566	RAB5A
ENSG00000144567	RETREG2
ENSG00000144579	CTDSP1
ENSG00000144580	CNOT9
ENSG00000144589	STK11IP
ENSG00000144591	GMPPA
ENSG00000144597	EAF1
ENSG00000144635	DYNC1LI1
ENSG00000144642	RBMS3
ENSG00000144644	GADL1
ENSG00000144645	OSBPL10
ENSG00000144647	POMGNT2
ENSG00000144655	CSRNP1
ENSG00000144659	SLC25A38
ENSG00000144674	GOLGA4
ENSG00000144677	CTDSPL
ENSG00000144681	STAC
ENSG00000144711	IQSEC1
ENSG00000144713	RPL32
ENSG00000144730	IL17RD
ENSG00000144736	SHQ1
ENSG00000144741	SLC25A26
ENSG00000144744	UBA3
ENSG00000144746	ARL6IP5
ENSG00000144747	TMF1
ENSG00000144749	LRIG1
ENSG00000144791	LIMD1
ENSG00000144802	NFKBIZ
ENSG00000144810	COL8A1
ENSG00000144815	NXPE3
ENSG00000144821	MYH15
ENSG00000144824	PHLDB2
ENSG00000144827	ABHD10
ENSG00000144840	RABL3
ENSG00000144843	ADPRH
ENSG00000144848	ATG3
ENSG00000144867	SRPRB
ENSG00000144893	MED12L
ENSG00000144895	EIF2A
ENSG00000144909	OSBPL11
ENSG00000144935	TRPC1
ENSG00000144959	NCEH1
ENSG00000144962	SPATA16
ENSG00000145002	FAM86B2
ENSG00000145012	LPP
ENSG00000145014	TMEM44
ENSG00000145016	RUBCN
ENSG00000145022	TCTA
ENSG00000145040	UCN2
ENSG00000145041	DCAF1
ENSG00000145050	MANF
ENSG00000145075	CCDC39_2
ENSG00000145087	STXBP5L
ENSG00000145088	EAF2
ENSG00000145103	ILDR1
ENSG00000145107	TM4SF19
ENSG00000145191	EIF2B5
ENSG00000145214	DGKQ
ENSG00000145216	FIP1L1
ENSG00000145217	SLC26A1
ENSG00000145220	LYAR
ENSG00000145241	CENPC
ENSG00000145242	EPHA5
ENSG00000145246	ATP10D
ENSG00000145247	OCIAD2
ENSG00000145284	SCD5
ENSG00000145287	PLAC8
ENSG00000145293	ENOPH1
ENSG00000145331	TRMT10A
ENSG00000145332	KLHL8
ENSG00000145335	SNCA
ENSG00000145337	PYURF
ENSG00000145348	TBCK
ENSG00000145349	CAMK2D
ENSG00000145354	CISD2
ENSG00000145358	DDIT4L
ENSG00000145362	ANK2
ENSG00000145365	TIFA
ENSG00000145375	SPATA5
ENSG00000145386	CCNA2
ENSG00000145388	METTL14
ENSG00000145390	USP53
ENSG00000145391	SETD7
ENSG00000145414	NAF1
ENSG00000145416	MARCH1
ENSG00000145425	RPS3A
ENSG00000145431	PDGFC
ENSG00000145439	CBR4
ENSG00000145451	GLRA3
ENSG00000145476	CYP4V2
ENSG00000145491	ROPN1L
ENSG00000145494	NDUFS6
ENSG00000145495	MARCH6
ENSG00000145506	NKD2
ENSG00000145536	ADAMTS16
ENSG00000145545	SRD5A1
ENSG00000145555	MYO10
ENSG00000145569	FAM105A
ENSG00000145592	RPL37
ENSG00000145604	SKP2
ENSG00000145623	OSMR
ENSG00000145632	PLK2
ENSG00000145675	PIK3R1
ENSG00000145685	LHFPL2
ENSG00000145687	SSBP2
ENSG00000145700	ANKRD31
ENSG00000145703	IQGAP2
ENSG00000145715	RASA1
ENSG00000145723	GIN1
ENSG00000145725	PPIP5K2
ENSG00000145730	PAM
ENSG00000145734	BDP1
ENSG00000145736	GTF2H2
ENSG00000145740	SLC30A5
ENSG00000145741	BTF3
ENSG00000145743	FBXL17
ENSG00000145757	SPATA9
ENSG00000145777	TSLP
ENSG00000145779	TNFAIP8
ENSG00000145780	FEM1C
ENSG00000145781	COMMD10
ENSG00000145782	ATG12
ENSG00000145817	YIPF5
ENSG00000145819	ARHGAP26
ENSG00000145833	DDX46
ENSG00000145860	RNF145
ENSG00000145861	C1QTNF2
ENSG00000145868	FBXO38
ENSG00000145879	SPINK7
ENSG00000145882	PCYOX1L
ENSG00000145901	TNIP1
ENSG00000145907	G3BP1
ENSG00000145908	ZNF300
ENSG00000145911	N4BP3
ENSG00000145912	NHP2
ENSG00000145916	RMND5B
ENSG00000145919	BOD1
ENSG00000145934	TENM2
ENSG00000145945	FAM50B
ENSG00000145979	TBC1D7
ENSG00000145982	FARS2
ENSG00000145990	GFOD1
ENSG00000145996	CDKAL1
ENSG00000146005	PSD2
ENSG00000146007	ZMAT2
ENSG00000146021	KLHL3
ENSG00000146054	TRIM7
ENSG00000146063	TRIM41
ENSG00000146066	HIGD2A
ENSG00000146067	FAM193B
ENSG00000146072	TNFRSF21
ENSG00000146083	RNF44
ENSG00000146085	MUT
ENSG00000146094	DOK3
ENSG00000146109	ABT1
ENSG00000146112	PPP1R18
ENSG00000146143	PRIM2
ENSG00000146151	HMGCLL1
ENSG00000146192	FGD2
ENSG00000146197	SCUBE3
ENSG00000146205	ANO7
ENSG00000146223	RPL7L1
ENSG00000146232	NFKBIE
ENSG00000146233	CYP39A1
ENSG00000146242	TPBG
ENSG00000146243	IRAK1BP1
ENSG00000146247	PHIP
ENSG00000146263	MMS22L
ENSG00000146267	FAXC
ENSG00000146278	PNRC1
ENSG00000146281	PM20D2
ENSG00000146282	RARS2
ENSG00000146350	TBC1D32
ENSG00000146373	RNF217
ENSG00000146374	RSPO3
ENSG00000146376	ARHGAP18
ENSG00000146386	ABRACL
ENSG00000146409	SLC18B1
ENSG00000146410	MTFR2
ENSG00000146414	SHPRH
ENSG00000146416	AIG1
ENSG00000146425	DYNLT1
ENSG00000146426	TIAM2
ENSG00000146433	TMEM181
ENSG00000146457	WTAP
ENSG00000146463	ZMYM4
ENSG00000146476	ARMT1
ENSG00000146477	SLC22A3
ENSG00000146530	VWDE
ENSG00000146535	GNA12
ENSG00000146540	C7orf50
ENSG00000146555	SDK1
ENSG00000146556	WASH2P
ENSG00000146574	CCZ1B
ENSG00000146576	C7orf26
ENSG00000146587	RBAK
ENSG00000146592	CREB5
ENSG00000146648	EGFR
ENSG00000146670	CDCA5
ENSG00000146674	IGFBP3
ENSG00000146676	PURB
ENSG00000146677	AC004453.1
ENSG00000146678	IGFBP1
ENSG00000146701	MDH2
ENSG00000146707	POMZP3
ENSG00000146729	NIPSNAP2
ENSG00000146731	CCT6A
ENSG00000146733	PSPH
ENSG00000146757	ZNF92
ENSG00000146776	ATXN7L1
ENSG00000146802	TMEM168
ENSG00000146826	C7orf43
ENSG00000146828	SLC12A9
ENSG00000146830	GIGYF1
ENSG00000146833	TRIM4
ENSG00000146834	MEPCE
ENSG00000146842	TMEM209
ENSG00000146856	AGBL3
ENSG00000146858	ZC3HAV1L
ENSG00000146859	TMEM140
ENSG00000146872	TLK2
ENSG00000146904	EPHA1
ENSG00000146909	NOM1
ENSG00000146918	NCAPG2
ENSG00000146963	LUC7L2
ENSG00000147010	SH3KBP1
ENSG00000147027	TMEM47
ENSG00000147036	LANCL3
ENSG00000147041	SYTL5
ENSG00000147044	CASK
ENSG00000147050	KDM6A
ENSG00000147065	MSN
ENSG00000147082	CCNB3
ENSG00000147099	HDAC8
ENSG00000147100	SLC16A2
ENSG00000147118	ZNF182
ENSG00000147119	CHST7
ENSG00000147121	KRBOX4
ENSG00000147123	NDUFB11
ENSG00000147124	ZNF41
ENSG00000147127	RAB41
ENSG00000147130	ZMYM3
ENSG00000147133	TAF1
ENSG00000147138	GPR174
ENSG00000147140	NONO
ENSG00000147144	CCDC120
ENSG00000147155	EBP
ENSG00000147162	OGT
ENSG00000147164	SNX12
ENSG00000147166	ITGB1BP2
ENSG00000147168	IL2RG
ENSG00000147174	GCNA
ENSG00000147180	ZNF711
ENSG00000147202	DIAPH2
ENSG00000147224	PRPS1
ENSG00000147231	CXorf57
ENSG00000147246	HTR2C
ENSG00000147251	DOCK11
ENSG00000147255	IGSF1
ENSG00000147274	RBMX
ENSG00000147316	MCPH1
ENSG00000147324	MFHAS1
ENSG00000147364	FBXO25
ENSG00000147383	NSDHL
ENSG00000147394	ZNF185
ENSG00000147400	CETN2
ENSG00000147403	RPL10
ENSG00000147408	CSGALNACT1
ENSG00000147416	ATP6V1B2
ENSG00000147419	CCDC25
ENSG00000147421	HMBOX1
ENSG00000147434	CHRNA6
ENSG00000147437	GNRH1
ENSG00000147439	BIN3
ENSG00000147454	SLC25A37
ENSG00000147457	CHMP7
ENSG00000147459	DOCK5
ENSG00000147471	PLPBP
ENSG00000147475	ERLIN2
ENSG00000147488	ST18
ENSG00000147509	RGS20
ENSG00000147526	TACC1
ENSG00000147533	GOLGA7
ENSG00000147535	PLPP5
ENSG00000147536	GINS4
ENSG00000147548	NSD3
ENSG00000147570	DNAJC5B
ENSG00000147573	TRIM55
ENSG00000147576	ADHFE1
ENSG00000147586	MRPS28
ENSG00000147592	LACTB2
ENSG00000147601	TERF1
ENSG00000147604	RPL7
ENSG00000147606	SLC26A7
ENSG00000147642	SYBU
ENSG00000147649	MTDH
ENSG00000147650	LRP12
ENSG00000147654	EBAG9
ENSG00000147669	POLR2K
ENSG00000147676	MAL2
ENSG00000147677	EIF3H
ENSG00000147679	UTP23
ENSG00000147684	NDUFB9
ENSG00000147687	TATDN1
ENSG00000147689	FAM83A
ENSG00000147697	GSDMC
ENSG00000147789	ZNF7
ENSG00000147799	ARHGAP39
ENSG00000147804	SLC39A4
ENSG00000147813	NAPRT
ENSG00000147852	VLDLR
ENSG00000147853	AK3
ENSG00000147854	UHRF2
ENSG00000147862	NFIB
ENSG00000147872	PLIN2
ENSG00000147874	HAUS6
ENSG00000147883	CDKN2B
ENSG00000147889	CDKN2A
ENSG00000147894	C9orf72
ENSG00000147905	ZCCHC7
ENSG00000147912	FBXO10
ENSG00000147955	SIGMAR1
ENSG00000147996	CBWD5
ENSG00000148019	CEP78
ENSG00000148057	IDNK
ENSG00000148090	AUH
ENSG00000148110	MFSD14B
ENSG00000148120	C9orf3
ENSG00000148143	ZNF462
ENSG00000148153	INIP
ENSG00000148154	UGCG
ENSG00000148158	SNX30
ENSG00000148175	STOM
ENSG00000148180	GSN
ENSG00000148187	MRRF
ENSG00000148200	NR6A1
ENSG00000148218	ALAD
ENSG00000148219	ASTN2
ENSG00000148225	WDR31
ENSG00000148229	POLE3
ENSG00000148248	SURF4
ENSG00000148290	SURF1
ENSG00000148291	SURF2
ENSG00000148296	SURF6
ENSG00000148297	MED22
ENSG00000148300	REXO4
ENSG00000148303	RPL7A
ENSG00000148308	GTF3C5
ENSG00000148331	ASB6
ENSG00000148334	PTGES2
ENSG00000148335	NTMT1
ENSG00000148337	CIZ1
ENSG00000148339	SLC25A25
ENSG00000148341	SH3GLB2
ENSG00000148343	MIGA2
ENSG00000148344	PTGES
ENSG00000148346	LCN2
ENSG00000148356	LRSAM1
ENSG00000148358	GPR107
ENSG00000148362	PAXX
ENSG00000148384	INPP5E
ENSG00000148396	SEC16A
ENSG00000148399	DPH7
ENSG00000148400	NOTCH1
ENSG00000148411	NACC2
ENSG00000148426	PROSER2
ENSG00000148429	USP6NL
ENSG00000148444	COMMD3
ENSG00000148450	MSRB2
ENSG00000148459	PDSS1
ENSG00000148468	FAM171A1
ENSG00000148481	MINDY3
ENSG00000148484	RSU1
ENSG00000148488	ST8SIA6
ENSG00000148498	PARD3
ENSG00000148516	ZEB1
ENSG00000148541	FAM13C
ENSG00000148572	NRBF2
ENSG00000148600	CDHR1
ENSG00000148606	POLR3A
ENSG00000148634	HERC4
ENSG00000148655	LRMDA
ENSG00000148660	CAMK2G
ENSG00000148672	GLUD1
ENSG00000148677	ANKRD1
ENSG00000148688	RPP30
ENSG00000148690	FRA10AC1
ENSG00000148700	ADD3
ENSG00000148719	DNAJB12
ENSG00000148730	EIF4EBP2
ENSG00000148737	TCF7L2
ENSG00000148773	MKI67
ENSG00000148798	INA
ENSG00000148803	FUOM
ENSG00000148814	LRRC27
ENSG00000148824	MTG1
ENSG00000148832	PAOX
ENSG00000148834	GSTO1
ENSG00000148835	TAF5
ENSG00000148840	PPRC1
ENSG00000148841	ITPRIP
ENSG00000148842	CNNM2
ENSG00000148843	PDCD11
ENSG00000148848	ADAM12
ENSG00000148908	RGS10
ENSG00000148925	BTBD10
ENSG00000148926	ADM
ENSG00000148943	LIN7C
ENSG00000148950	IMMP1L
ENSG00000148965	SAA4
ENSG00000148985	PGAP2
ENSG00000149016	TUT1
ENSG00000149050	ZNF214
ENSG00000149084	HSD17B12
ENSG00000149089	APIP
ENSG00000149091	DGKZ
ENSG00000149100	EIF3M
ENSG00000149115	TNKS1BP1
ENSG00000149124	GLYAT
ENSG00000149136	SSRP1
ENSG00000149150	SLC43A1
ENSG00000149177	PTPRJ
ENSG00000149179	C11orf49
ENSG00000149182	ARFGAP2
ENSG00000149187	CELF1
ENSG00000149196	HIKESHI
ENSG00000149201	CCDC81
ENSG00000149212	SESN3
ENSG00000149218	ENDOD1
ENSG00000149231	CCDC82
ENSG00000149243	KLHL35
ENSG00000149257	SERPINH1
ENSG00000149260	CAPN5
ENSG00000149262	INTS4
ENSG00000149269	PAK1
ENSG00000149273	RPS3
ENSG00000149289	ZC3H12C
ENSG00000149292	TTC12
ENSG00000149308	NPAT
ENSG00000149311	ATM
ENSG00000149313	AASDHPPT
ENSG00000149328	GLB1L2
ENSG00000149346	SLX4IP
ENSG00000149357	LAMTOR1
ENSG00000149380	P4HA3
ENSG00000149418	ST14
ENSG00000149428	HYOU1
ENSG00000149474	KAT14
ENSG00000149476	TKFC
ENSG00000149480	MTA2
ENSG00000149483	TMEM138
ENSG00000149485	FADS1
ENSG00000149489	ROM1
ENSG00000149499	EML3
ENSG00000149503	INCENP
ENSG00000149506	ZP1
ENSG00000149531	FRG1BP
ENSG00000149532	CPSF7
ENSG00000149541	B3GAT3
ENSG00000149547	EI24
ENSG00000149548	CCDC15
ENSG00000149554	CHEK1
ENSG00000149557	FEZ1
ENSG00000149564	ESAM
ENSG00000149571	KIRREL3
ENSG00000149573	MPZL2
ENSG00000149577	SIDT2
ENSG00000149582	TMEM25
ENSG00000149591	TAGLN
ENSG00000149596	JPH2
ENSG00000149600	COMMD7
ENSG00000149636	DSN1
ENSG00000149639	SOGA1
ENSG00000149646	CNBD2
ENSG00000149657	LSM14B
ENSG00000149658	YTHDF1
ENSG00000149679	CABLES2
ENSG00000149716	ORAOV1
ENSG00000149743	TRPT1
ENSG00000149761	NUDT22
ENSG00000149781	FERMT3
ENSG00000149782	PLCB3
ENSG00000149792	MRPL49
ENSG00000149798	CDC42EP2
ENSG00000149806	FAU
ENSG00000149809	TM7SF2
ENSG00000149823	VPS51
ENSG00000149923	PPP4C
ENSG00000149925	ALDOA_2
ENSG00000149927	DOC2A
ENSG00000149929	HIRIP3
ENSG00000149930	TAOK2
ENSG00000149932	TMEM219
ENSG00000149948	HMGA2
ENSG00000150051	MKX
ENSG00000150054	MPP7
ENSG00000150093	ITGB1
ENSG00000150316	CWC15
ENSG00000150347	ARID5B
ENSG00000150401	DCUN1D2
ENSG00000150403	TMCO3
ENSG00000150433	TMEM218
ENSG00000150456	EEF1AKMT1
ENSG00000150457	LATS2
ENSG00000150459	SAP18
ENSG00000150477	KIAA1328
ENSG00000150510	FAM124A
ENSG00000150527	CTAGE5
ENSG00000150540	HNMT
ENSG00000150556	LYPD6B
ENSG00000150593	PDCD4
ENSG00000150594	ADRA2A
ENSG00000150627	WDR17
ENSG00000150630	VEGFC
ENSG00000150636	CCDC102B
ENSG00000150667	FSIP1
ENSG00000150672	DLG2
ENSG00000150687	PRSS23
ENSG00000150712	MTMR12
ENSG00000150722	PPP1R1C
ENSG00000150750	C11orf53
ENSG00000150753	CCT5
ENSG00000150756	FAM173B
ENSG00000150760	DOCK1
ENSG00000150764	DIXDC1
ENSG00000150768	DLAT
ENSG00000150773	PIH1D2
ENSG00000150776	NKAPD1
ENSG00000150779	TIMM8B
ENSG00000150782	IL18
ENSG00000150783	TEX12
ENSG00000150787	PTS
ENSG00000150867	PIP4K2A
ENSG00000150907	FOXO1
ENSG00000150938	CRIM1
ENSG00000150961	SEC24D
ENSG00000150967	ABCB9
ENSG00000150977	RILPL2
ENSG00000150990	DHX37
ENSG00000150991	UBC
ENSG00000150995	ITPR1
ENSG00000151012	SLC7A11
ENSG00000151014	NOCT
ENSG00000151023	ENKUR
ENSG00000151025	GPR158
ENSG00000151065	DCP1B
ENSG00000151090	THRB
ENSG00000151092	NGLY1
ENSG00000151093	OXSM
ENSG00000151116	UEVLD
ENSG00000151117	TMEM86A
ENSG00000151131	C12orf45
ENSG00000151135	TMEM263
ENSG00000151148	UBE3B
ENSG00000151150	ANK3
ENSG00000151151	IPMK
ENSG00000151164	RAD9B
ENSG00000151176	PLBD2
ENSG00000151208	DLG5
ENSG00000151224	MAT1A
ENSG00000151229	SLC2A13
ENSG00000151233	GXYLT1
ENSG00000151239	TWF1
ENSG00000151240	DIP2C
ENSG00000151247	EIF4E
ENSG00000151276	MAGI1
ENSG00000151287	TEX30
ENSG00000151292	CSNK1G3
ENSG00000151304	SRFBP1
ENSG00000151320	AKAP6
ENSG00000151327	FAM177A1
ENSG00000151332	MBIP
ENSG00000151338	MIPOL1
ENSG00000151348	EXT2
ENSG00000151353	TMEM18
ENSG00000151366	NDUFC2
ENSG00000151376	ME3
ENSG00000151388	ADAMTS12
ENSG00000151413	NUBPL
ENSG00000151414	NEK7
ENSG00000151422	FER
ENSG00000151445	VIPAS39
ENSG00000151458	ANKRD50
ENSG00000151461	UPF2
ENSG00000151465	CDC123
ENSG00000151466	SCLT1
ENSG00000151470	C4orf33
ENSG00000151474	FRMD4A
ENSG00000151490	PTPRO
ENSG00000151491	EPS8
ENSG00000151498	ACAD8
ENSG00000151500	THYN1
ENSG00000151502	VPS26B
ENSG00000151503	NCAPD3
ENSG00000151532	VTI1A
ENSG00000151552	QDPR
ENSG00000151553	FAM160B1
ENSG00000151572	ANO4
ENSG00000151575	TEX9
ENSG00000151576	QTRT2
ENSG00000151611	MMAA
ENSG00000151612	ZNF827
ENSG00000151617	EDNRA
ENSG00000151623	NR3C2
ENSG00000151632	AKR1C2
ENSG00000151651	ADAM8
ENSG00000151657	KIN
ENSG00000151665	PIGF
ENSG00000151687	ANKAR
ENSG00000151689	INPP1
ENSG00000151690	MFSD6
ENSG00000151693	ASAP2
ENSG00000151694	ADAM17
ENSG00000151702	FLI1
ENSG00000151704	KCNJ1
ENSG00000151715	TMEM45B
ENSG00000151718	WWC2
ENSG00000151725	CENPU
ENSG00000151726	ACSL1
ENSG00000151729	SLC25A4
ENSG00000151743	AMN1
ENSG00000151746	BICD1
ENSG00000151748	SAV1
ENSG00000151773	CCDC122
ENSG00000151779	NBAS
ENSG00000151806	GUF1
ENSG00000151835	SACS
ENSG00000151846	PABPC3
ENSG00000151849	CENPJ
ENSG00000151876	FBXO4
ENSG00000151881	TMEM267
ENSG00000151882	CCL28
ENSG00000151883	PARP8
ENSG00000151893	CACUL1
ENSG00000151914	DST
ENSG00000151917	BEND6
ENSG00000151923	TIAL1
ENSG00000151929	BAG3
ENSG00000151967	SCHIP1
ENSG00000152049	KCNE4
ENSG00000152056	AP1S3
ENSG00000152061	RABGAP1L
ENSG00000152076	CCDC74B
ENSG00000152078	TMEM56
ENSG00000152082	MZT2B
ENSG00000152086	TUBA3E
ENSG00000152102	FAM168B
ENSG00000152104	PTPN14
ENSG00000152117	AC073869.1
ENSG00000152127	MGAT5
ENSG00000152133	GPATCH11
ENSG00000152137	HSPB8
ENSG00000152147	GEMIN6
ENSG00000152193	RNF219
ENSG00000152207	CYSLTR2
ENSG00000152213	ARL11
ENSG00000152217	SETBP1
ENSG00000152219	ARL14EP
ENSG00000152223	EPG5
ENSG00000152229	PSTPIP2
ENSG00000152234	ATP5F1A
ENSG00000152240	HAUS1
ENSG00000152242	C18orf25
ENSG00000152253	SPC25
ENSG00000152256	PDK1
ENSG00000152270	PDE3B
ENSG00000152284	TCF7L1
ENSG00000152291	TGOLN2
ENSG00000152292	SH2D6
ENSG00000152332	UHMK1
ENSG00000152348	ATG10
